0    0.1564
0.2000    0.6594
0.4000    0.8022
0.6000    0.8600
0.8000    0.8912
1.0000    0.9171
1.2000    0.9320
1.4000    0.9463
1.6000    0.9579
1.8000    0.9640
2.0000    0.9721
2.2000    0.9782
2.4000    0.9823
2.6000    0.9871
2.8000    0.9905
3.0000    0.9918
3.2000    0.9952
3.4000    0.9925
3.6000    0.9966
3.8000    1.0000
