-120.0000    1.0000
-110.0000    0.9796
-100.0000    0.9181
 -90.0000    0.7607
 -80.0000    0.4866
 -70.0000    0.2226
 -60.0000    0.0800
 -40.0000    0.0080
 -20.0000    0.0007
        0    0.0001
  20.0000         0
