-120.0000    0.0003
-100.0000    0.0020
 -80.0000    0.0153
 -60.0000    0.1090
 -50.0000    0.2555
 -40.0000    0.4907
 -30.0000    0.7305
 -20.0000    0.8848
 -10.0000    0.9568
        0    0.9855
  20.0000    1.0000
