0    0.0100
0.1000    0.2000
0.2000    0.4824
0.3000    0.8403
0.4000    0.9592
0.5000    1.0000
0.6000    0.9695
0.7000    0.8786
0.8000    0.7768
0.9000    0.6758
1.0000    0.5944
1.1000    0.4988
1.2000    0.4402
1.3000    0.3939
1.4000    0.3461
1.5000    0.3109
1.6000    0.2741
1.7000    0.2556
1.8000    0.2482
1.9000    0.2341
2.0000    0.2145
2.1000    0.2044
2.2000    0.1967
