2         0.279739254053492
3.5         0.510395909395372
5         0.639223183928723
7.5          0.75567689363774
10         0.774731753777365
12.5         0.849178280535923
17.5         0.893343533850758
25         0.927131975511675
50         0.958287747032498
100         0.975154430998947
200          0.98579743377566
250         0.989031287135062
500                         1
