0    0.0046
0.1000    0.0924
0.2000    0.2229
0.3000    0.3882
0.4000    0.4432
0.5000    0.4620
0.6000    0.4479
0.7000    0.4059
0.8000    0.3589
0.9000    0.3122
1.0000    0.2746
1.1000    0.2304
1.2000    0.2033
1.3000    0.1820
1.4000    0.1599
1.5000    0.1436
1.6000    0.1266
1.7000    0.1181
1.8000    0.1147
1.9000    0.1081
2.0000    0.0991
2.1000    0.0944
2.2000    0.0909
